extractor_id,condition,task_type,financebench_id,question,gold_answer,formula,n_vars,computed,executed,match_units,fail_reason,extractor_raw,support_probability,verbalized_confidence,parsed_answer,weak_match_raw,weak_match_answer,numeric_match_answer,refusal,confidence,brier,overconfident_wrong
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_00711,Roughly how many times has JnJ sold its inventory in FY2022? Calculate inventory turnover ratio for FY2022; if conventional inventory management is not meaningful for the company then state that and explain why.,JnJ sold its inventory 2.7 times in FY2022.,((sales_to_customers - cost_of_products_sold) / inventories) * 100,6,511.5%,True,False,,"{""variables"": {""cash_and_cash_equivalents"": 14127, ""marketable_securities"": 9392, ""accounts_receivable"": 16160, ""inventories"": 12483, ""sales_to_customers"": 94943, ""cost_of_products_sold"": 31089}, ""formula"": ""((sales_to_customers - cost_of_products_sold) / inventories) * 100"", ""unit"": ""percent""}

Explanation: The inventory turnover ratio is calculated by subtracting the cost of products sold from sales to customers, dividing the result by inventories, and then multiplying by 100 to get a percentage. This formula helps to understand how many times a company's inventory is sold and replaced over ",1.0,,511.5%,False,False,False,False,1.0,1.0,True
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_07507,What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units of percents and round to one decimal place)? Give a solution to the question by using the income statement.,65.4%,,0,,False,False,no_program_parsed,"{""variables"": 4,0
 50

""
5-50

 5,0

.0

5

 -


50

1

""5

(per 10
""50
)

:5
""
""



  ""
5

Sol
5
"" -EXCLUSIVE
 
Value

50

"" -50


51

""
To

-5
 

""
native
ogen

-5

""-5

""

-5

Output: (5

Example:
5

 -5
 (value
)

(50
)


5


[0 M
5.0


 (5)

54.0


MrSq

""

-5

(5
)


""
sol

Solution (5


-

4

0
--5


 -

5

-

Quot:)",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_04412,"We need to calculate a reasonable approximation (or exact number if possible) of a financial metric. Basing your judgment by information plainly provided in the balance sheet and the P&L statement, what is Lockheed Martin's FY2020 asset turnover ratio? Asset turnover ratio is defined as: FY2020 revenue / (average total assets between FY2019 and FY2020). Round your answer to two decimal places.",1.33,,0,,False,False,no_program_parsed,"{""operating",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_04458,We want to calculate a financial metric. Please help us compute it by basing your answers off of the statement of income and the statement of cash flows. Here's the question: what is the FY2015 unadjusted EBITDA % margin for Netflix? Calculate unadjusted EBITDA using unadjusted operating income and D&A (from cash flow statement).,5.4%,,0,,False,False,no_program_parsed,"{""variables
  possible
  {""activity
 
Formula: 

s
 
Oper 


Variable:
contract
 1

...
 
Variable",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_06655,What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017). Round your answer to two decimal places. Address the question by using the line items and information shown within the balance sheet and the P&L statement.,93.86,,0,,False,False,no_program_parsed,"{""2020-201758-22.200 (



""3


JSON “

“ Vari",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_00517,Are there any product categories / service categories that represent more than 20% of Boeing's revenue for FY2022?,"Yes. Boeing has product and service categories that represent more than 20% of Boeing's revenue for FY2022. These categories are Commercial Airplanes which comprises 39% of total revenue, Defence which comprises 35% of total revenue and Services which comprises 26% of total revenue.",(commercial_airplanes_revenue / total_revenues * 100) > 20 OR (defense_space_security_revenue / total_revenues * 100) > 20 OR (global_services_revenue / total_revenues * 100) > 20,4,,False,False,formula_did_not_execute,"{""variables"": {""commercial_airplanes_revenue"": 25867, ""defense_space_security_revenue"": 23162, ""global_services_revenue"": 17611, ""total_revenues"": 66608}, ""formula"": ""(commercial_airplanes_revenue / total_revenues * 100) > 20 OR (defense_space_security_revenue / total_revenues * 100) > 20 OR (global_services_revenue / total_revenues * 100) > 20"", ""unit"": ""percent""}",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_00499,Is 3M a capital-intensive business based on FY2022 data?,"No, the company is managing its CAPEX and Fixed Assets pretty efficiently, which is evident from below key metrics:
CAPEX/Revenue Ratio: 5.1%
Fixed assets/Total Assets: 20%
Return on Assets= 12.4%",,0,,False,False,no_program_parsed,"{""variables
5 Sells
( (""15007-0-1,500
0f)
(1,55 _3,001)
(1,500

0,000)


1,5 & 0000
[5 000 0 —1,500(1,5 `(1)
ore00 -000(5,... []",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_10499,What is Kraft Heinz's FY2019 inventory turnover ratio? Inventory turnover ratio is defined as: (FY2019 COGS) / (average inventory between FY2018 and FY2019). Round your answer to two decimal places. Please base your judgments on the information provided primarily in the balance sheet and the P&L statement.,6.25,,0,,False,False,no_program_parsed,"{""in",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,line_item_lookup,financebench_id_10420,"Based on the information provided primarily in the statement of financial position and the statement of income, what is AES's FY2022 return on assets (ROA)? ROA is defined as: FY2022 net income / (average total assets between FY2021 and FY2022). Round your answer to two decimal places.",-0.02,,0,,False,False,no_program_parsed,"{""",0.0,,INSUFFICIENT_EVIDENCE,True,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_03069,"Answer the following question as if you are an equity research analyst and have lost internet connection so you do not have access to financial metric providers. According to the details clearly outlined within the P&L statement and the statement of cash flows, what is the FY2015 depreciation and amortization (D&A from cash flow statement) % margin for AMD?",4.2%,,0,,False,False,no_program_parsed,"{""Depreciation andibmargin
2-  Relative,



Answer

JSON
59




+

Depreciation and imp

Formula–

JSON:
1


{{Formatting 


Dep

Answer


 Dez: 0.1

Formulatan


 {""de""-
""

""
1

JSON
""


 {Designatee

Formulas:
""
 

Toy
""

""
As (Decimal
""-of
1 STOREY

JSON
""



Answer

Answer:

""
""
Forma
"":

""

""


{""toy-form-of-answer
""

""

A
 -

harsh


Snippet:

Output,
""



{""formula""
""

""-1

""
-of

- ""
""
""-1
%

To-be ts-


1
ERE

-
""",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_01487,Did JnJ's net earnings as a percent of sales increase in Q2 of FY2023 compared to Q2 of FY2022?,"Yes, net earnings as a percent of sales increased from 20% in Q2 of FY2022 to 20.1% in Q2 of FY2023.",(net_earnings_2023Q2 / sales_2023Q2) - (net_earnings_2022Q2 / sales_2022Q2),4,0.0%,True,False,,"{""variables"": {""sales_2023Q2"": 25530, ""sales_2022Q2"": 24020, ""net_earnings_2023Q2"": 5144, ""net_earnings_2022Q2"": 4814}, ""formula"": ""(net_earnings_2023Q2 / sales_2023Q2) - (net_earnings_2022Q2 / sales_2022Q2)"", ""unit"": ""percent""}",1.0,,0.0%,False,False,False,False,1.0,1.0,True
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_00070,"Does American Water Works have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.","No, American Water Works had negative working capital of -$1561M in FY 2022.",,0,,False,False,no_program_parsed,"{""{""{point_of_membership_and_equ",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_00222,"Does AMD have a reasonably healthy liquidity profile based on its quick ratio for FY22? If the quick ratio is not relevant to measure liquidity, please state that and explain why.","Yes. The quick ratio is 1.57, calculated as (cash and cash equivalents+Short term investments+Accounts receivable, net+receivables from related parties)/ (current liabilities).",,0,,False,False,no_program_parsed,"{""variables"":
    {""relevant_evidence_of_1
}
5,
   other_2
   22
_
10_ 

AUM
-1


-1,0


5


AMD

.0
aza

-1

""""
-2

0
-0
 
-1 (Note: ""
1 adapt
 ""liqu
-1
0

 1
-
  anddraw
 (5,0
 AD0
-1
 
Table:
 
1
-1
 """"
-1

 quote
_ 10
 "" [quote]

 
0-1


JSON
 Liquid (0
-0-1

 JSON (""0 D enclosed 0
-1
)

 ""
""variables"":\"":

-""0
-1elf
-0
-0


 tram
""LY
 ""
""0
-1
""

""

 Reserve
""0
-1
""S
Ar:
""0
-0
-",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_00494,What production rate changes is Boeing forecasting for FY2023?,"Boeing forecasts an increase in the production rates for the 737, 777X and 787 aircrafts in 2023.",737_production_rate + production_rate_increase,2,,False,False,formula_did_not_execute,"{""variables"": {""787_production_rate"": 5, ""777X_production_status"": ""paused"", ""737_production_rate"": 31, ""production_rate_increase"": ""gradual""}, ""formula"": ""737_production_rate + production_rate_increase"", ""unit"": ""per month""}",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
